"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*02nf9*","Andre Drummond","CHI","C","124","CHI-VAN","CLE<br/>Sat 8:00PM","54.62","67%","+66.9%","2","16.4","6.5",".538","0.0",".000","3.5",".714","9.5","7.5","1.0","0.5","1.0","3.0","3.0"
"*05qtl*","Cole Anthony","ORL","PG","125","FA","BOS<br/>Sat 7:00PM","54.24","94%","+93.8%","1","28.5","12.0",".667","4.0",".800","7.0",".714","25.0","0.0","2.0","1.0","1.0","2.0","1.0"
"*04qsi*","Jarred Vanderbilt","UTA","PF,C","126","FA","","54.11","88%","+88.2%","2","21.5","4.5",".556","0.0","0","2.0",".250","5.5","13.0","2.5","2.5","0.0","2.5","5.5"
"*042nw*","Malcolm Brogdon","BOS","PG,SG","127","BAM","@ORL<br/>Sat 7:00PM","53.78","96%","+95.8%","2","24.4","10.0",".450","0.5",".200","2.0","1.000","11.5","3.5","3.5","1.0","0.0","1.5","2.0"
"*05uif*","Jalen Suggs","ORL","SG","128","MPJ","BOS<br/>Sat 7:00PM","53.4","94%","+93.8%","2","20.5","8.0",".563","2.0",".444","2.0",".500","12.0","1.5","2.0","2.5","0.0","3.5","4.5"
"*05uiw*","Isaiah Jackson","IND","PF,C","129","CTM","DET<br/>Sat 7:00PM","53.33","91%","+90.6%","2","16.1","6.0",".583","0.0",".000","3.0",".833","9.5","4.5","1.0","0.5","1.0","1.5","1.5"
"*03al1*","Marcus Smart","BOS","PG,SG","130","BNH","@ORL<br/>Sat 7:00PM","53.08","98%","+97.7%","2","34.7","8.5",".412","0.5",".125","4.0",".875","11.0","4.0","5.0","0.5","0.0","3.0","2.5"
"*0558t*","Max Strus","MIA","SG,SF","131","FA","TOR<br/>Sat 8:00PM","53.06","58%","+57.8%","2","27.1","7.0",".571","2.5",".500","2.5",".600","12.0","4.0","1.0","0.0","0.0","1.5","2.0"
"*0621i*","Jake LaRavia","MEM","SF","132","FA","@DAL<br/>Sat 8:30PM","53.02","34%","+34.1%","2","13.8","4.5",".556","2.0",".667","1.5","1.000","8.5","3.5","0.5","0.5","1.0","0.5","2.5"
"*04ewt*","Derrick White","BOS","PG,SG","133","FA","@ORL<br/>Sat 7:00PM","52.88","78%","+77.7%","2","24.3","4.0",".375","1.0",".400","2.5",".800","6.0","5.0","2.5","0.5","1.5","1.0","3.0"
"*03r7h*","Delon Wright","WAS","PG","134","FA","","52.82","19%","+19.4%","2","24.1","7.5",".400","0.5",".167","1.0",".500","7.0","3.0","2.5","2.5","1.5","1.5","2.5"
"*05uuj*","Terry Taylor","IND","SG","135","FA","DET<br/>Sat 7:00PM","52.72","14%","+14.2%","2","23.1","6.5",".462","1.0",".400","2.0",".750","8.5","4.5","1.5","1.0","0.5","0.5","3.0"
"*051pe*","Bruno Fernando","HOU","C","136","FA","@MIL<br/>Sat 8:00PM","52.54","41%","+40.6%","2","18.4","3.0",".833","0.0","0","1.0",".500","5.5","6.5","4.5","0.5","1.0","0.5","1.5"
"*005ki*","Brook Lopez","MIL","C","137","DOBB","HOU<br/>Sat 8:00PM","52.33","78%","+78.2%","1","30.9","16.0",".375","4.0",".333","2.0",".500","17.0","4.0","1.0","0.0","2.0","0.0","2.0"
"*04ewc*","Zach Collins","SA","PF,C","138","FA","@PHI<br/>Sat 6:00PM","52.29","27%","+26.9%","2","15.3","5.5",".455","0.5",".333","1.0",".500","6.0","2.0","2.0","1.0","3.5","2.0","3.0"
"*04qrw*","Kevin Huerter","SAC","SG,SF","139","BAM","LAC<br/>Sat 10:00PM","52.25","77%","+76.8%","1","28.8","12.0",".667","6.0",".667","2.0",".500","23.0","3.0","2.0","1.0","0.0","1.0","2.0"
"*042nt*","Ivica Zubac","LAC","C","140","BAM","@SAC<br/>Sat 10:00PM","52.09","94%","+94.5%","1","35.4","6.0","1.000","0.0","0","4.0",".500","14.0","17.0","1.0","0.0","5.0","5.0","2.0"
"*005lm*","Goran Dragic","CHI","PG","141","FA","CLE<br/>Sat 8:00PM","52.02","17%","+16.8%","2","21.1","8.0",".438","2.5",".625","1.0",".000","9.5","1.0","3.5","1.0","0.0","0.5","3.0"
"*05uj9*","Herbert Jones","NO","SG,SF","142","DOBB","","51.93","93%","+93.4%","2","30.0","5.0",".400","0.5",".333","2.0","1.000","6.5","3.0","2.5","0.0","1.5","0.0","3.5"
"*05uj0*","Nah'Shon Hyland","DEN","PG,SG","143","FA","OKC<br/>Sat 9:00PM","51.71","89%","+89.4%","2","17.7","9.0",".389","1.0",".286","4.5",".889","12.0","0.0","4.0","0.0","0.5","2.5","3.0"
"*05qu1*","James Wiseman","GS","C","144","REIM","","51.34","90%","+89.9%","2","16.4","5.5",".727","0.0","0","3.5",".429","9.5","6.0","0.5","0.0","0.5","0.5","3.0"
"*05qu9*","Immanuel Quickley","NY","PG,SG","145","FA","","51.08","66%","+65.9%","2","22.0","10.0",".400","1.5",".273","0.5","1.000","10.0","5.0","3.5","0.0","0.0","1.5","1.0"
"*05qsx*","Obi Toppin","NY","PF","146","FA","","50.8","57%","+57.4%","2","17.1","7.5",".533","1.0",".400","0.0","0","9.0","3.5","2.0","0.0","0.5","0.5","1.0"
"*01ens*","Patrick Beverley","LAL","PG,SG","147","FA","","50.8","73%","+73.1%","2","28.9","6.0",".167","1.0",".182","1.0","1.000","4.0","2.0","1.5","3.0","2.0","1.5","4.5"
"*04qsj*","Bruce Brown","DEN","PG,SG,SF,PF","148","FA","OKC<br/>Sat 9:00PM","50.59","70%","+70.5%","2","25.9","8.5",".647","1.5",".500","2.0",".750","14.0","1.0","3.0","0.5","0.0","2.5","2.0"
"*05uj3*","Day'Ron Sharpe","BKN","C","149","FA","","49.99","31%","+30.6%","2","16.4","5.5",".273","0.0",".000","2.0",".500","4.0","7.5","0.5","1.0","1.5","0.0","3.5"
"*05qty*","Jalen Smith","IND","SF,PF,C","150","CHI-VAN","DET<br/>Sat 7:00PM","49.75","97%","+96.9%","2","14.4","8.5",".412","0.5",".143","2.5",".600","9.0","5.0","0.5","0.0","0.5","0.5","1.5"
"*03e6s*","Clint Capela","ATL","C","151","JR","","49.46","99%","+98.8%","2","28.8","4.5",".556","0.0","0","0.0","0","5.0","7.5","0.0","1.0","1.5","0.5","1.5"
"*05qtt*","Onyeka Okongwu","ATL","PF,C","152","FA","","49.1","83%","+83.1%","2","18.8","5.0",".700","0.0","0","2.5",".400","8.0","6.0","0.0","0.0","0.0","0.5","4.0"
"*02ng4*","Will Barton","WAS","SG,SF","153","FA","","49.06","75%","+75.3%","2","21.2","8.0",".438","1.0",".500","2.0","1.000","10.0","3.5","2.0","0.5","0.0","1.5","1.0"
"*03nwi*","Justise Winslow","POR","SF","154","FA","","48.85","19%","+19.4%","2","25.1","6.5",".462","0.5",".250","1.0","1.000","7.5","5.0","0.5","1.5","0.5","1.0","2.5"
"*05qym*","Kenyon Martin","HOU","SF,PF","155","FA","@MIL<br/>Sat 8:00PM","48.84","22%","+21.9%","2","23.7","6.0",".333","0.5",".250","3.0",".833","7.0","5.0","1.5","1.0","0.5","2.0","3.0"
"*056aq*","Terence Davis","SAC","PG,SG","156","FA","LAC<br/>Sat 10:00PM","48.51","24%","+23.8%","1","25.1","9.0",".444","2.0",".400","4.0","1.000","14.0","5.0","1.0","2.0","1.0","0.0","3.0"
"*005ka*","Derrick Rose","NY","PG","157","FA","","48.23","25%","+25.1%","2","14.1","7.0",".429","1.5",".429","1.0","1.000","8.5","3.5","4.0","0.0","0.5","1.5","1.0"
"*01uyj*","Paul George","LAC","SG,SF,PF","158","BNH","@SAC<br/>Sat 10:00PM","48.06","98%","+97.7%","1","36.2","12.0",".333","2.0",".286","6.0",".833","15.0","10.0","4.0","2.0","0.0","5.0","5.0"
"*02x1k*","Justin Holiday","ATL","SG","159","FA","","47.73","15%","+15.5%","2","19.3","6.5",".308","2.0",".400","0.0","0","6.0","1.0","2.5","1.0","0.5","0.0","2.0"
"*0621g*","Tari Eason","HOU","PF","160","FA","@MIL<br/>Sat 8:00PM","47.72","85%","+85.3%","2","17.3","6.0",".500","0.5",".500","0.5","1.000","7.0","7.0","0.5","0.0","0.5","0.0","1.0"
"*051on*","Coby White","CHI","PG,SG","161","FA","CLE<br/>Sat 8:00PM","47.51","33%","+33.5%","2","27.8","8.5",".412","2.0",".364","2.0",".500","10.0","2.0","0.5","1.0","0.0","1.0","2.0"
"*0015a*","Rudy Gay","UTA","SF","162","FA","","47.47","13%","+12.7%","2","19.8","6.0",".583","2.0",".500","1.0",".000","9.0","1.5","1.5","0.5","0.5","1.0","1.5"
"*03927*","JaMychal Green","GS","PF,C","163","FA","","47.19","16%","+16.3%","2","23.7","5.5",".455","1.5",".500","0.0","0","6.5","6.0","1.0","1.0","0.0","1.0","2.0"
"*055qo*","Caleb Martin","MIA","SF","164","FA","TOR<br/>Sat 8:00PM","46.83","42%","+41.6%","2","28.7","8.0",".313","0.5",".250","0.0","0","5.5","5.5","1.5","1.5","0.0","0.0","2.0"
"*05uim*","Joshua Primo","SA","SG,SF","165","FA","@PHI<br/>Sat 6:00PM","46.61","52%","+52.1%","2","23.3","6.5",".308","0.0",".000","3.0",".833","6.5","3.5","6.0","0.5","0.5","3.0","2.0"
"*04qsd*","Mitchell Robinson","NY","C","166","FA","","46.56","96%","+96.3%","2","18.0","3.0",".833","0.0","0","2.5",".400","6.0","3.5","0.5","0.0","2.0","1.0","3.5"
"*04ewm*","Jarrett Allen","CLE","C","167","CTM","@CHI<br/>Sat 8:00PM","46.52","100%","+99.8%","1","33.9","8.0",".625","0.0","0","4.0",".750","13.0","10.0","0.0","0.0","2.0","1.0","2.0"
"*05uig*","Josh Giddey","OKC","PG,SG","168","BOS","@DEN<br/>Sat 9:00PM","46.29","100%","+99.7%","1","33.9","14.0",".429","2.0",".286","0.0","0","14.0","11.0","4.0","0.0","2.0","4.0","4.0"
"*05qtj*","Deni Avdija","WAS","SG,SF","169","FA","","46.24","38%","+38.2%","2","15.3","2.5",".600","1.0","1.000","1.0","1.000","5.0","5.0","2.0","0.5","0.5","0.5","2.5"
"*001ax*","Jeff Green","DEN","PF","170","FA","OKC<br/>Sat 9:00PM","46.17","16%","+15.8%","2","16.8","5.0",".500","1.0",".667","2.0","1.000","8.0","3.5","0.5","0.5","0.0","1.0","2.0"
"*051po*","Bol Bol","ORL","PF,C","171","FA","BOS<br/>Sat 7:00PM","46.15","26%","+25.7%","2","14.6","4.5",".667","0.0","0","1.5","1.000","7.5","4.5","0.0","0.0","1.5","1.5","0.0"
"*03lg1*","Ben Simmons","BKN","PG,PF","172","JR","","45.56","97%","+97.3%","2","27.8","4.0",".625","0.0","0","1.0",".000","5.0","7.5","6.5","0.0","1.0","3.0","4.0"
"*000zv*","Al Horford","BOS","PF,C","173","FA","@ORL<br/>Sat 7:00PM","45.43","92%","+91.9%","2","28.3","6.0",".417","2.5",".500","0.0","0","7.5","5.0","1.0","0.0","0.0","1.5","3.0"
"*051op*","Rui Hachimura","WAS","PF","174","FA","","45.34","47%","+46.7%","2","24.0","8.0",".438","0.5",".333","2.0","1.000","9.5","4.5","0.5","0.0","0.5","2.5","1.0"
"*042n8*","Taurean Prince","MIN","SF,PF","175","FA","","44.94","12%","+12.2%","2","15.4","4.5",".667","1.5",".600","0.0","0","7.5","4.5","1.0","0.0","0.0","0.5","3.0"
"*03r7l*","Larry Nance","NO","PF,C","176","FA","","44.73","26%","+26.1%","2","18.3","4.0",".625","0.0","0","0.5",".000","5.0","5.5","2.0","0.5","1.5","1.5","1.5"
"*0621u*","Andrew Nembhard","IND","PG","177","FA","DET<br/>Sat 7:00PM","44.15","18%","+18.5%","1","30.3","12.0",".417","2.0",".286","2.0","1.000","14.0","3.0","3.0","2.0","0.0","0.0","4.0"
"*02q81*","P.J. Tucker","PHI","SF,PF,C","178","FA","SA<br/>Sat 6:00PM","44.01","36%","+36%","2","36.1","4.0",".500","0.5",".250","1.0","1.000","5.5","4.5","0.5","1.0","1.0","1.5","3.0"
"*05uid*","Evan Mobley","CLE","PF,C","179","BOS","@CHI<br/>Sat 8:00PM","43.81","100%","+99.9%","1","35.6","9.0",".556","1.0",".333","4.0",".750","14.0","6.0","1.0","1.0","1.0","3.0","1.0"
"*03avi*","Doug McDermott","SA","SF,PF","180","FA","@PHI<br/>Sat 6:00PM","43.78","17%","+16.9%","2","14.3","6.5",".462","1.5",".500","0.0","0","7.5","1.5","1.5","0.0","0.0","0.5","1.5"
"*03ad7*","Kevon Looney","GS","PF,C","181","FA","","43.71","70%","+70.3%","2","19.9","4.0",".625","0.0","0","0.5","1.000","5.5","3.5","3.0","0.5","0.0","0.0","2.5"
"*05qt9*","Killian Hayes","DET","PG,SG","182","FA","@IND<br/>Sat 7:00PM","43.39","37%","+37%","2","16.9","7.0",".071","0.0",".000","1.5",".667","2.0","3.0","5.0","1.5","0.5","0.5","2.5"
"*05qud*","Aleksej Pokusevski","OKC","PF,C","183","FA","@DEN<br/>Sat 9:00PM","43.18","77%","+76.6%","1","24.8","10.0",".300","2.0",".400","4.0",".750","11.0","7.0","3.0","0.0","1.0","2.0","1.0"
"*03r7m*","Cedi Osman","CLE","SF","184","FA","@CHI<br/>Sat 8:00PM","43.11","19%","+18.5%","1","27.7","12.0",".500","3.0",".500","2.0","1.000","17.0","3.0","1.0","0.0","0.0","1.0","3.0"
"*042nf*","Caris LeVert","CLE","SG,SF","185","FA","@CHI<br/>Sat 8:00PM","43.05","85%","+84.7%","1","34.7","7.0",".286","2.0","1.000","4.0","1.000","10.0","5.0","7.0","0.0","0.0","1.0","3.0"
"*05qt4*","Aaron Nesmith","IND","SF","186","FA","DET<br/>Sat 7:00PM","42.91","15%","+15.3%","2","21.8","8.5",".294","1.0",".250","0.0","0","6.0","4.0","1.5","0.0","0.5","0.5","3.0"
"*05uuq*","Jock Landale","PHO","C","187","FA","","42.86","13%","+12.9%","2","12.3","5.0",".400","0.5",".250","3.0",".667","6.5","3.0","0.0","0.0","0.5","1.0","4.0"
"*03e74*","Spencer Dinwiddie","DAL","PG","188","BNH","MEM<br/>Sat 8:30PM","42.53","91%","+90.9%","1","27.5","11.0",".545","3.0",".600","2.0",".000","15.0","3.0","3.0","0.0","0.0","0.0","4.0"
"*042n7*","Domantas Sabonis","SAC","PF,C","189","DOBB","LAC<br/>Sat 10:00PM","42.45","100%","+99.7%","1","33.1","10.0",".500","0.0",".000","6.0",".500","13.0","4.0","5.0","1.0","1.0","3.0","6.0"
"*027oy*","Marcus Morris","LAC","PF,C","190","FA","@SAC<br/>Sat 10:00PM","42.13","39%","+38.6%","1","23.0","9.0",".556","1.0",".333","3.0","1.000","14.0","4.0","1.0","1.0","0.0","1.0","2.0"
"*051pi*","Daniel Gafford","WAS","PF,C","191","FA","","41.23","60%","+60.4%","2","16.9","4.5",".778","0.0","0","0.0","0","7.0","4.5","0.0","1.0","1.0","2.5","2.0"
"*06218*","Jeremy Sochan","SA","PF","192","FA","@PHI<br/>Sat 6:00PM","41.18","50%","+50%","2","24.3","6.0",".333","0.0",".000","0.5",".000","4.0","6.0","1.5","1.0","0.0","0.5","2.5"
"*03wr4*","T.J. McConnell","IND","PG","193","FA","DET<br/>Sat 7:00PM","41.15","27%","+27.1%","2","16.8","7.5",".400","0.0","0","0.0","0","6.0","2.0","4.0","1.5","0.5","2.5","2.0"
"*04qsm*","De'Anthony Melton","PHI","PG,SF","194","FA","SA<br/>Sat 6:00PM","41.09","79%","+79%","2","20.1","5.5",".545","1.0",".500","0.0","0","7.0","1.0","0.0","1.0","0.0","0.0","1.0"
"*05qtm*","Precious Achiuwa","TOR","PF,C","195","FA","@MIA<br/>Sat 8:00PM","41.03","68%","+68.2%","2","17.7","8.5",".294","0.5",".200","2.5",".600","7.0","5.5","0.0","0.0","0.0","1.5","1.5"
"*04xgj*","Kendrick Nunn","LAL","PG,SG,SF","196","FA","","40.83","58%","+57.8%","2","17.0","8.0",".313","1.5",".300","0.0","0","6.5","2.5","2.0","0.5","0.5","2.0","1.5"
"*027oz*","Kawhi Leonard","LAC","SG,SF","197","JR","@SAC<br/>Sat 10:00PM","40.72","98%","+98.3%","1","21.3","12.0",".500","1.0",".250","2.0",".500","14.0","7.0","2.0","1.0","0.0","2.0","3.0"
"*051pq*","Talen Horton-Tucker","UTA","SG,SF","198","FA","","40.47","53%","+53%","2","14.1","7.0",".357","0.0",".000","1.0",".500","5.5","1.0","1.5","1.5","0.0","0.0","1.5"
"*0558v*","Javonte Green","CHI","SG,SF","199","FA","CLE<br/>Sat 8:00PM","40.4","16%","+16.1%","2","16.7","3.0",".167","0.0",".000","2.0","1.000","3.0","2.0","1.5","1.5","0.0","0.0","4.0"
"*051p1*","Brandon Clarke","MEM","SF,PF","200","FA","@DAL<br/>Sat 8:30PM","40.02","95%","+95%","2","16.7","4.0",".625","0.0",".000","2.0",".500","6.0","5.0","1.0","0.0","0.5","1.5","3.0"
"*051p3*","Darius Bazley","OKC","SF,PF","201","FA","@DEN<br/>Sat 9:00PM","39.94","63%","+63.1%","1","16.9","5.0",".400","1.0","1.000","4.0",".500","7.0","6.0","3.0","0.0","1.0","0.0","0.0"
"*0527l*","Luguentz Dort","OKC","SG,SF","202","FA","@DEN<br/>Sat 9:00PM","39.88","88%","+88.3%","1","32.6","12.0",".250","1.0",".167","4.0",".750","10.0","6.0","2.0","1.0","0.0","1.0","3.0"
"*0496e*","Alex Caruso","CHI","PG,SG","203","BOS","CLE<br/>Sat 8:00PM","39.6","60%","+60.1%","2","30.2","7.0",".214","0.5",".125","2.0",".500","4.5","4.0","2.5","2.5","0.5","4.0","2.5"
"*05uis*","Tre Mann","OKC","PG","204","FA","@DEN<br/>Sat 9:00PM","39.59","42%","+41.7%","1","23.5","11.0",".364","2.0",".333","2.0","1.000","12.0","2.0","2.0","1.0","0.0","0.0","1.0"
"*03apw*","Noah Vonleh","BOS","PF,C","205","FA","@ORL<br/>Sat 7:00PM","39.41","6%","+6.4%","2","17.3","2.0",".750","0.0","0","0.0","0","3.0","3.5","0.0","0.5","1.5","1.0","4.0"
"*02nf7*","Harrison Barnes","SAC","SF,PF","206","BAM","LAC<br/>Sat 10:00PM","39.29","93%","+93.3%","1","31.4","8.0",".500","0.0",".000","2.0",".500","9.0","8.0","4.0","0.0","1.0","1.0","2.0"
"*04qry*","Grayson Allen","MIL","SG,SF","207","FA","HOU<br/>Sat 8:00PM","38.94","39%","+38.9%","1","32.1","10.0",".300","2.0",".333","5.0",".800","12.0","3.0","4.0","0.0","0.0","3.0","1.0"
"*05uul*","Jose Alvarado","NO","PG","208","FA","","38.89","31%","+31.2%","2","15.2","5.0",".500","1.0",".400","1.0",".500","6.5","2.0","1.5","0.5","0.0","1.0","1.0"
"*05g3q*","Gabe Vincent","MIA","PG,SG","209","FA","TOR<br/>Sat 8:00PM","38.58","18%","+17.7%","2","20.1","8.5",".471","1.5",".500","0.0","0","9.5","0.0","2.5","0.5","0.0","3.0","2.0"
"*01ngg*","Wesley Matthews","MIL","SG","210","FA","HOU<br/>Sat 8:00PM","38.53","7%","+7.1%","1","20.4","6.0",".500","2.0",".500","0.0","0","8.0","5.0","2.0","0.0","1.0","0.0","1.0"
"*049kf*","Mo Bamba","ORL","C","211","FA","BOS<br/>Sat 7:00PM","38.31","77%","+77.2%","2","13.5","5.5",".182","0.5",".143","2.0",".500","3.5","4.0","1.5","0.0","0.0","0.5","0.5"
"*01eo9*","Jrue Holiday","MIL","PG,SG","212","CTM","HOU<br/>Sat 8:00PM","38.31","98%","+97.6%","1","35.8","15.0",".133","0.0",".000","2.0","1.000","6.0","4.0","8.0","2.0","0.0","1.0","1.0"
"*06216*","Shaedon Sharpe","POR","SG","213","FA","","38.03","44%","+44.5%","2","14.1","4.0",".500","1.5",".750","1.0",".500","6.0","2.0","0.5","0.0","0.0","0.5","3.0"
"*03nwn*","Bobby Portis","MIL","SF,PF,C","214","CHI-VAN","HOU<br/>Sat 8:00PM","38.03","97%","+97.4%","1","22.7","10.0",".500","1.0",".250","0.0","0","11.0","10.0","0.0","0.0","0.0","1.0","1.0"
"*051p5*","Nassir Little","POR","SF,PF","215","FA","","37.99","36%","+36%","2","11.6","3.5",".571","0.5",".333","1.0",".000","4.5","1.5","0.5","1.0","0.0","0.0","0.5"
"*05qsl*","Patrick Williams","CHI","SF,PF","216","FA","CLE<br/>Sat 8:00PM","37.99","77%","+77.1%","2","26.0","5.5",".364","0.5",".200","1.0","1.000","5.5","1.5","0.0","0.5","0.5","1.0","1.0"
"*05uus*","Austin Reaves","LAL","SG","217","FA","","37.3","24%","+24.1%","2","19.0","2.5",".400","0.0",".000","1.5","1.000","3.5","2.0","1.5","0.0","0.0","0.0","3.0"
"*0529c*","Dean Wade","CLE","PF","218","FA","@CHI<br/>Sat 8:00PM","37","9%","+8.8%","1","21.7","4.0",".750","1.0",".500","2.0",".500","8.0","3.0","2.0","0.0","1.0","0.0","1.0"
"*04xdu*","Drew Eubanks","POR","C","219","FA","","37","27%","+27.1%","2","15.5","1.5",".667","0.0","0","0.5","1.000","2.5","4.0","0.5","0.5","1.0","1.0","1.0"
"*04ewd*","Luke Kennard","LAC","SG","220","FA","@SAC<br/>Sat 10:00PM","36.98","22%","+22%","1","24.1","6.0",".667","3.0","1.000","0.0","0","11.0","1.0","1.0","0.0","0.0","0.0","3.0"
"*01sc8*","John Wall","LAC","PG","221","BOS","@SAC<br/>Sat 10:00PM","36.77","96%","+96.5%","1","24.5","15.0",".467","0.0",".000","3.0",".333","15.0","4.0","3.0","1.0","0.0","3.0","3.0"
"*05uin*","Chris Duarte","IND","SG,SF","222","FA","DET<br/>Sat 7:00PM","36.76","87%","+86.7%","2","18.0","4.5",".333","0.5",".333","1.0","1.000","4.5","1.0","1.0","0.5","0.5","1.0","0.5"
"*04xhz*","Jordan McLaughlin","MIN","PG","223","FA","","36.67","10%","+10.5%","2","13.0","4.5",".444","0.5",".200","0.0","0","4.5","3.0","2.0","0.0","0.0","1.0","0.5"
"*0621w*","Christian Koloko","TOR","C","224","FA","@MIA<br/>Sat 8:00PM","36.55","24%","+24.2%","2","17.6","3.0",".167","0.0","0","2.0",".500","2.0","4.0","0.0","0.0","1.0","0.5","3.5"
"*04qs0*","Aaron Holiday","ATL","PG","225","FA","","36.35","9%","+8.6%","2","16.2","4.0",".500","0.5",".500","0.0","0","4.5","1.0","1.0","1.5","0.0","1.0","1.5"
"*038xl*","Dewayne Dedmon","MIA","C","226","FA","TOR<br/>Sat 8:00PM","36.15","14%","+13.8%","2","11.1","4.5",".667","0.5",".500","0.0","0","6.5","1.5","0.5","0.0","0.0","1.0","3.5"
"*031mc*","Reggie Bullock","DAL","SF,PF","227","FA","MEM<br/>Sat 8:30PM","36.01","20%","+20%","1","29.9","6.0",".500","3.0",".600","1.0","1.000","10.0","2.0","1.0","0.0","0.0","2.0","3.0"
"*005l3*","DeAndre Jordan","DEN","C","228","FA","OKC<br/>Sat 9:00PM","35.98","10%","+9.9%","2","10.0","2.0","1.000","0.0","0","1.0",".500","4.5","3.5","0.5","0.0","0.5","1.0","1.0"
"*027pf*","Cory Joseph","DET","PG","229","FA","@IND<br/>Sat 7:00PM","35.95","8%","+8.5%","2","13.7","2.0",".750","1.0","1.000","0.0","0","4.0","1.5","2.5","0.0","0.0","0.5","2.0"
"*005kd*","Kevin Love","CLE","PF","230","FA","@CHI<br/>Sat 8:00PM","35.91","70%","+69.6%","1","20.9","6.0",".500","1.0",".250","1.0","1.000","8.0","7.0","2.0","0.0","0.0","1.0","2.0"
"*059q7*","Juan Toscano-Anderson","LAL","SF","231","FA","","35.72","17%","+16.5%","2","18.0","5.0",".300","0.5",".143","0.5","1.000","4.0","4.0","1.5","0.5","0.0","1.5","1.5"
"*05uiu*","Jalen Johnson","ATL","SF,PF","232","FA","","35.69","27%","+27.3%","2","13.1","2.5",".400","0.0",".000","3.0",".833","4.5","1.0","0.0","0.0","0.0","0.5","1.5"
"*05uj6*","Jeremiah Robinson-Earl","OKC","PF,C","233","FA","@DEN<br/>Sat 9:00PM","35.51","35%","+35.2%","1","12.4","3.0",".667","2.0",".667","0.0","0","6.0","5.0","0.0","1.0","0.0","0.0","5.0"
"*043ib*","Dorian Finney-Smith","DAL","SF,PF","234","FA","MEM<br/>Sat 8:30PM","35.39","78%","+78.4%","1","38.2","4.0",".500","1.0",".500","0.0","0","5.0","3.0","0.0","2.0","0.0","0.0","4.0"
"*0621k*","Christian Braun","DEN","SG,SF","235","FA","OKC<br/>Sat 9:00PM","35.3","20%","+20.2%","2","12.3","2.5",".400","0.0",".000","0.0","0","2.0","2.5","1.5","1.5","0.0","0.5","1.0"
"*05qtf*","Xavier Tillman","MEM","PF","236","FA","@DAL<br/>Sat 8:30PM","35","17%","+17.5%","2","11.2","3.5",".286","0.0",".000","0.0","0","2.0","4.0","0.5","0.0","1.0","0.5","1.0"
"*03ad5*","Trey Lyles","SAC","PF,C","237","FA","LAC<br/>Sat 10:00PM","34.78","25%","+25.1%","1","14.5","8.0",".250","2.0",".286","0.0","0","6.0","4.0","0.0","1.0","0.0","0.0","0.0"
"*03r7e*","Cameron Payne","PHO","PG","238","FA","","34.71","33%","+32.8%","2","17.8","5.0",".400","1.0",".400","1.0","1.000","6.0","1.5","1.0","0.5","0.0","2.0","2.5"
"*04s00*","Duncan Robinson","MIA","SG,SF","239","FA","TOR<br/>Sat 8:00PM","34.62","29%","+28.8%","2","8.5","2.0",".500","0.5",".333","0.0","0","2.5","2.5","2.0","0.0","0.0","0.0","0.5"
"*038xi*","Robert Covington","LAC","SF,PF,C","240","FA","@SAC<br/>Sat 10:00PM","34.62","81%","+81.3%","1","14.5","3.0",".000","0.0",".000","2.0","1.000","2.0","4.0","2.0","0.0","2.0","0.0","2.0"
"*042n4*","Jamal Murray","DEN","PG,SG","241","REIM","OKC<br/>Sat 9:00PM","34.5","98%","+98%","1","25.9","13.0",".385","1.0",".250","1.0","1.000","12.0","2.0","1.0","2.0","0.0","3.0","0.0"
"*05qt5*","R.J. Hampton","ORL","PG,SG","242","FA","BOS<br/>Sat 7:00PM","34.26","20%","+19.8%","2","13.9","2.5",".400","0.5",".500","1.0","1.000","3.5","2.0","2.0","0.5","0.0","1.0","1.0"
"*0621m*","David Roddy","MEM","SF","243","FA","@DAL<br/>Sat 8:30PM","34.26","22%","+22%","2","17.6","6.0",".250","1.0",".286","0.0","0","4.0","2.0","0.5","0.5","0.0","1.0","2.5"
"*05uio*","Moses Moody","GS","SG,SF","244","FA","","34.18","34%","+33.9%","2","10.3","4.5",".333","1.0",".286","0.0","0","4.0","1.0","0.5","0.5","0.0","0.5","0.0"
"*051ow*","Chuma Okeke","ORL","SF,PF","245","FA","BOS<br/>Sat 7:00PM","33.98","32%","+32%","2","16.1","2.5",".200","0.5",".333","1.0","1.000","2.5","2.5","0.5","0.0","0.0","0.0","1.0"
"*027ox*","Markieff Morris","BKN","PF","246","FA","","33.89","8%","+8.2%","2","11.0","2.5",".400","1.0",".500","0.0","0","3.0","2.0","0.0","0.0","0.5","0.5","1.5"
"*05xco*","Matt Ryan","LAL","SF","247","FA","","33.82","7%","+6.5%","2","15.2","4.0",".375","1.0",".400","0.0","0","4.0","1.0","0.0","0.5","0.0","0.5","1.5"
"*031m8*","Gorgui Dieng","SA","C","248","FA","@PHI<br/>Sat 6:00PM","33.77","7%","+7%","1","8.8","3.0",".667","1.0",".500","0.0","0","5.0","3.0","1.0","0.0","0.0","0.0","1.0"
