"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*04qsd*","Mitchell Robinson","NY","C","129","FA","","59.3","93%","-3.1%","5","24.6","4.4",".773","0.0","0","2.8",".429","8.0","6.0","0.6","0.2","3.0","0.4","3.4"
"*051pq*","Talen Horton-Tucker","UTA","SG,SF","130","FA","MEM<br/>Sat 9:00PM","59.28","50%","-2.2%","6","17.3","8.0",".396","0.7",".200","1.2",".714","7.8","3.5","2.0","1.3","0.5","0.7","2.2"
"*031lz*","Steven Adams","MEM","C","131","FA","@UTA<br/>Sat 9:00PM","58.78","88%","-0.8%","5","28.6","4.6",".609","0.0","0","3.4",".235","6.4","10.2","2.4","0.6","1.6","1.6","2.6"
"*0621c*","Jalen Duren","DET","C","132","FA","","58.39","82%","-1%","6","21.7","6.3",".579","0.0",".000","2.3",".357","8.2","7.2","0.2","0.2","1.3","1.3","2.0"
"*005kc*","Russell Westbrook","LAL","PG","133","CHI-VAN","","58.28","95%","-1.1%","4","29.5","13.8",".309","0.5",".125","5.0",".650","12.3","7.0","4.0","1.8","0.3","2.5","2.3"
"*001ax*","Jeff Green","DEN","PF","134","FA","","57.85","17%","+0.9%","6","19.9","6.0",".528","0.7",".444","3.2",".789","9.5","3.3","1.5","0.7","0.0","0.3","2.2"
"*05qtt*","Onyeka Okongwu","ATL","PF,C","135","FA","@MIL<br/>Sat 8:00PM","57.53","79%","-3.6%","5","20.7","6.2",".742","0.0","0","2.2",".545","10.4","5.4","0.6","0.6","0.8","0.6","3.2"
"*031m9*","Mason Plumlee","CHA","C","136","FA","GS<br/>Sat 7:00PM","57.33","56%","+0.8%","5","23.8","4.6",".609","0.0","0","3.4",".588","7.6","6.2","4.4","0.2","0.6","1.6","3.4"
"*02nfz*","Draymond Green","GS","PF,C","137","HUGG","@CHA<br/>Sat 7:00PM","56.93","96%","-0.9%","5","27.8","7.0",".600","0.2",".200","1.4",".714","9.6","5.4","5.4","1.0","0.4","2.8","2.8"
"*05uj0*","Nah'Shon Hyland","DEN","PG,SG","138","FA","","56.86","77%","-12%","6","18.1","10.5",".349","2.3",".438","3.2",".737","12.0","1.0","3.7","0.2","0.3","1.7","2.0"
"*042nw*","Malcolm Brogdon","BOS","PG,SG","139","BAM","","56.48","92%","-2.9%","5","22.8","9.6",".438","1.0",".313","2.2",".909","11.4","3.4","3.6","0.8","0.0","1.8","2.0"
"*04qrn*","Mikal Bridges","PHO","SG,SF","140","DOBB","","56.2","98%","+0.1%","5","35.9","10.0",".620","0.8",".400","2.6",".846","15.4","6.0","3.4","0.6","1.4","1.6","3.0"
"*0621g*","Tari Eason","HOU","PF","141","FA","","56.11","80%","-4.9%","6","18.4","7.3",".386","0.8",".417","0.8",".800","7.2","5.7","0.5","1.0","0.7","0.3","2.2"
"*05qt4*","Aaron Nesmith","IND","SF","142","FA","@BKN<br/>Sat 7:30PM","56.09","19%","+1.9%","6","21.9","7.2",".442","1.2",".318","1.5",".778","8.7","3.5","1.5","0.2","0.8","1.0","3.0"
"*01ens*","Patrick Beverley","LAL","PG,SG","143","FA","","55.91","64%","-9.4%","5","29.2","4.6",".261","0.6",".176","2.4","1.000","5.4","3.6","3.0","1.6","0.8","1.2","3.6"
"*05qu1*","James Wiseman","GS","C","144","REIM","@CHA<br/>Sat 7:00PM","55.71","87%","-2.3%","5","16.9","6.8",".676","0.0","0","3.0",".600","11.0","5.4","0.8","0.0","0.6","1.0","2.4"
"*01sc8*","John Wall","LAC","PG","145","FA","","55.7","95%","-1%","4","21.6","12.0",".500","1.0",".286","4.3",".529","15.3","2.8","4.3","1.0","0.0","2.0","1.8"
"*02nfk*","Evan Fournier","NY","SG,SF","146","FA","","55.57","52%","-4.6%","5","24.8","10.0",".380","2.4",".375","1.0","1.000","11.0","2.8","1.8","0.8","0.2","1.0","3.0"
"*051ok*","De'Andre Hunter","ATL","SF,PF","147","FA","@MIL<br/>Sat 8:00PM","55.33","74%","-1.5%","5","28.1","11.6",".534","1.4",".368","1.6",".500","14.6","3.8","1.6","0.4","0.0","1.0","3.8"
"*027ou*","Klay Thompson","GS","SG,SF","148","HUGG","@CHA<br/>Sat 7:00PM","55.08","96%","-0.5%","5","23.6","12.8",".344","2.6",".310","1.4",".857","12.6","2.4","2.4","0.2","0.2","1.6","1.6"
"*031mu*","Mike Muscala","OKC","C","149","FA","@DAL<br/>Sat 9:00PM","55.02","29%","+16%","5","13.4","5.6",".571","1.0",".357","1.6",".875","8.8","5.8","1.0","0.0","0.4","0.2","1.2"
"*04qrw*","Kevin Huerter","SAC","SG,SF","150","BAM","MIA<br/>Sat 6:00PM","54.9","83%","+0.2%","4","27.8","10.8",".442","3.3",".448","2.0",".750","14.3","3.3","3.3","0.3","0.0","1.0","2.5"
"*05uiq*","Alperen Sengun","HOU","C","151","CTM","","54.87","99%","-0.1%","4","24.4","10.8",".558","0.8",".375","4.3",".588","15.3","10.3","1.0","0.5","1.5","2.3","3.0"
"*055qo*","Caleb Martin","MIA","SF","152","FA","@SAC<br/>Sat 6:00PM","54.82","50%","+8%","5","27.7","8.4",".429","1.0",".417","0.4","1.000","8.6","5.0","1.8","1.8","0.0","0.8","2.4"
"*05qym*","Kenyon Martin","HOU","SF,PF","153","FA","","54.8","29%","+2%","6","25.5","7.8",".383","0.8",".278","2.7",".750","8.8","5.5","1.8","0.5","0.3","1.2","2.5"
"*03ad0*","Tyus Jones","MEM","PG","154","FA","@UTA<br/>Sat 9:00PM","54.69","47%","+0.8%","5","23.8","11.6",".397","1.8",".346","1.2",".500","11.6","2.6","3.6","0.4","0.2","1.0","0.6"
"*04qrm*","Collin Sexton","UTA","PG,SG","155","FA","MEM<br/>Sat 9:00PM","54.46","96%","-2.4%","6","16.9","7.8",".447","0.7",".286","4.2",".800","11.0","3.0","1.5","0.7","0.0","1.2","2.2"
"*0621l*","Walker Kessler","UTA","PF,C","156","BAM","MEM<br/>Sat 9:00PM","54.45","89%","-2.7%","5","16.6","3.2",".625","0.0","0","3.0",".600","5.8","5.2","1.2","0.4","1.6","1.0","2.2"
"*051p1*","Brandon Clarke","MEM","SF,PF","157","FA","@UTA<br/>Sat 9:00PM","54.31","82%","-11.8%","5","17.9","5.6",".679","0.0",".000","3.0",".733","9.8","3.6","1.6","0.4","0.6","1.2","2.4"
"*03e74*","Spencer Dinwiddie","DAL","PG","158","BNH","OKC<br/>Sat 9:00PM","53.86","91%","-0.1%","4","30.4","11.8",".511","3.3",".565","1.8",".571","16.3","2.5","3.8","0.3","0.0","1.8","2.8"
"*005kf*","Eric Gordon","HOU","SG,SF","159","FA","","53.6","30%","+3.7%","5","31.9","10.8",".481","2.0",".370","3.2",".813","15.0","2.4","3.6","0.8","0.2","2.6","1.0"
"*03ad2*","Myles Turner","IND","C","160","BAM","@BKN<br/>Sat 7:30PM","53.54","98%","-0.4%","2","28.3","10.5",".381","1.5",".375","6.5","1.000","16.0","8.0","2.0","0.5","4.5","2.0","3.0"
"*0496e*","Alex Caruso","CHI","PG,SG","161","FA","PHI<br/>Sat 8:00PM","53.28","53%","-6.6%","6","23.7","4.3",".346","0.8",".313","1.3",".750","4.8","3.0","3.0","1.7","1.0","2.2","2.0"
"*02ng4*","Will Barton","WAS","SG,SF","162","FA","","53.23","68%","-6.7%","5","27.2","8.4",".476","2.0",".556","0.8","1.000","10.8","3.0","2.6","1.0","0.2","2.0","1.6"
"*04ewc*","Zach Collins","SA","PF,C","163","FA","","53.21","31%","0%","6","15.1","5.7",".588","0.8",".455","1.0",".667","8.2","3.5","3.0","0.5","1.3","1.8","2.8"
"*03lg1*","Ben Simmons","BKN","PG,PF","164","JR","IND<br/>Sat 7:30PM","53.21","97%","-0.6%","5","31.1","5.4",".444","0.0",".000","2.0",".400","5.6","6.2","6.8","1.2","0.6","2.8","4.4"
"*06218*","Jeremy Sochan","SA","PF","165","FA","","53.14","47%","-2.2%","6","23.5","7.5",".467","0.7",".235","0.8",".400","8.0","4.3","2.0","0.8","0.5","1.2","2.8"
"*005kd*","Kevin Love","CLE","PF,C","166","FA","","53.12","69%","-5.4%","5","19.6","7.0",".400","1.8",".391","1.0",".800","8.2","7.6","2.0","0.0","0.2","0.8","1.4"
"*0558v*","Javonte Green","CHI","SG,SF","167","FA","PHI<br/>Sat 8:00PM","52.96","18%","+1.4%","6","17.5","4.3",".462","0.3",".200","1.2",".857","5.3","2.8","1.0","1.7","0.8","0.3","2.3"
"*03avi*","Doug McDermott","SA","SF,PF","168","FA","","52.87","17%","-0.9%","6","20.2","8.3",".420","2.0",".429","1.0",".833","9.8","2.3","1.7","0.0","0.2","0.7","1.8"
"*05uj6*","Jeremiah Robinson-Earl","OKC","PF,C","169","FA","@DAL<br/>Sat 9:00PM","52.47","44%","+7.3%","5","18.7","5.2",".500","1.6",".500","0.8","1.000","7.6","4.0","1.0","1.2","0.2","0.4","2.0"
"*03nwl*","Terry Rozier","CHA","PG,SG","170","CTM","GS<br/>Sat 7:00PM","52.42","100%","0%","2","32.9","21.5",".395","3.0",".400","4.0",".875","23.5","7.0","8.5","0.5","1.5","3.0","1.0"
"*051p2*","Grant Williams","BOS","SF,PF","171","FA","","52.21","61%","-5.3%","4","24.7","4.3",".706","2.0",".667","1.8",".857","9.5","4.3","1.5","0.3","1.0","0.5","3.0"
"*03r7h*","Delon Wright","WAS","PG","172","FA","","52.11","35%","+7.6%","4","22.7","6.0",".417","0.8",".250","1.3",".600","6.5","2.5","3.3","2.8","1.0","1.0","1.3"
"*05293*","John Konchar","MEM","SG","173","FA","@UTA<br/>Sat 9:00PM","52.1","37%","-10%","4","27.6","7.3",".517","2.5",".476","0.5",".500","10.3","5.5","0.5","1.8","0.3","0.5","1.0"
"*051p3*","Darius Bazley","OKC","SF,PF","174","FA","@DAL<br/>Sat 9:00PM","52.02","53%","-10.3%","5","16.8","5.4",".407","0.8",".444","1.2",".500","5.8","5.0","1.4","0.4","1.6","0.6","0.8"
"*051op*","Rui Hachimura","WAS","PF","175","FA","","51.85","44%","-2.9%","5","24.0","8.6",".488","0.6",".375","2.4",".833","11.0","4.2","0.6","0.0","0.4","1.6","1.0"
"*04qry*","Grayson Allen","MIL","SG,SF","176","FA","ATL<br/>Sat 8:00PM","51.33","36%","-3.2%","4","29.2","9.8",".333","2.3",".360","3.0",".833","11.3","4.3","3.0","0.5","0.0","1.3","1.3"
"*005lm*","Goran Dragic","CHI","PG","177","FA","PHI<br/>Sat 8:00PM","51.27","19%","+1.3%","6","18.1","7.3",".432","1.5",".563","1.3",".625","8.7","1.5","4.3","0.3","0.0","1.0","1.7"
"*05g3q*","Gabe Vincent","MIA","PG,SG","178","FA","@SAC<br/>Sat 6:00PM","50.89","23%","+3.6%","6","21.3","6.7",".425","0.8",".278","1.8",".818","8.0","1.7","3.8","0.5","0.2","2.0","1.7"
"*02nf7*","Harrison Barnes","SAC","SF,PF","179","FA","MIA<br/>Sat 6:00PM","50.61","84%","-9.2%","4","31.2","7.8",".419","0.3",".111","5.3",".667","10.3","5.0","1.8","0.8","0.3","1.5","1.3"
"*0529c*","Dean Wade","CLE","PF","180","FA","","50.59","15%","+3.7%","5","23.1","4.2",".619","1.8",".563","1.8",".667","8.2","3.4","1.2","0.2","0.4","0.4","1.6"
"*027p9*","Reggie Jackson","LAC","PG,SG","181","FA","","50.53","59%","-6.9%","5","28.2","9.8",".388","1.4",".389","1.0",".800","9.8","2.0","4.2","0.8","0.0","1.6","1.0"
"*05qu9*","Immanuel Quickley","NY","PG,SG","182","FA","","50.42","63%","-4.3%","5","22.8","8.4",".381","1.4",".318","1.8",".667","9.0","4.6","4.2","0.8","0.2","1.8","1.2"
"*05uuq*","Jock Landale","PHO","C","183","FA","","50.34","27%","+13.2%","5","16.2","7.8",".462","0.4",".143","2.4",".750","9.4","5.0","0.6","0.0","0.8","0.6","2.2"
"*049kc*","Malik Monk","SAC","PG,SG,SF","184","HUGG","MIA<br/>Sat 6:00PM","50.34","52%","-0.2%","4","19.8","8.8",".371","2.3",".375","0.8",".667","9.3","3.3","4.8","1.0","0.5","1.5","1.0"
"*038xi*","Robert Covington","LAC","SF,PF,C","185","FA","","49.54","71%","-10%","5","17.3","3.8",".421","0.8",".308","1.2","1.000","5.2","4.6","1.4","0.6","1.0","0.6","2.4"
"*05ujt*","Aaron Wiggins","OKC","SG,SF","186","FA","@DAL<br/>Sat 9:00PM","49.54","27%","+12.3%","4","26.1","6.8",".407","1.0",".364","1.8",".857","8.0","6.0","1.3","1.0","0.5","0.5","1.5"
"*042n8*","Taurean Prince","MIN","SF,PF","187","FA","","49.33","13%","-0.6%","6","18.0","5.0",".600","1.8",".579","0.3",".500","8.0","3.2","1.2","0.5","0.0","0.8","2.5"
"*051or*","Cameron Johnson","PHO","SF,PF","188","MPJ","","49.23","89%","-2.2%","5","26.5","9.8",".408","2.0",".357","1.6",".750","11.2","3.6","1.8","1.0","0.4","0.4","1.8"
"*04jw4*","Maxi Kleber","DAL","PF,C","189","FA","OKC<br/>Sat 9:00PM","49.22","25%","+7%","4","27.1","4.0",".563","1.5",".545","3.0",".750","8.3","4.8","0.5","0.5","0.8","1.0","1.8"
"*03nwi*","Justise Winslow","POR","SF","190","FA","","49.13","24%","+1.1%","5","24.8","7.2",".389","0.6",".333","2.0",".700","7.6","4.4","2.8","1.8","0.8","1.2","2.2"
"*06213*","Keegan Murray","SAC","PF","191","BNH","MIA<br/>Sat 6:00PM","49.06","98%","-0.3%","3","36.8","13.0",".513","3.3",".417","1.0","1.000","17.7","5.0","0.7","0.3","0.7","2.0","2.0"
"*031mb*","Tim Hardaway","DAL","SG,SF","192","FA","OKC<br/>Sat 9:00PM","48.85","53%","-4.5%","3","27.1","11.0",".364","2.3",".368","4.0","1.000","14.3","2.0","1.3","0.3","0.7","1.0","1.0"
"*05qsx*","Obi Toppin","NY","PF","193","FA","","48.53","50%","-6.8%","5","15.6","6.8",".559","1.6",".533","0.4","1.000","9.6","3.4","1.8","0.2","0.2","0.4","0.6"
"*042n4*","Jamal Murray","DEN","PG,SG","194","REIM","","48.37","98%","-0.3%","5","25.7","12.2",".410","1.4",".304","1.8",".556","12.4","2.6","2.8","1.2","0.0","2.4","0.6"
"*05qsl*","Patrick Williams","CHI","SF,PF","195","FA","PHI<br/>Sat 8:00PM","48.32","58%","-17.9%","6","19.6","6.2",".432","0.8",".357","0.8",".800","6.8","1.8","0.5","1.2","0.3","1.0","1.0"
"*05qud*","Aleksej Pokusevski","OKC","PF,C","196","FA","@DAL<br/>Sat 9:00PM","47.94","62%","-15.1%","5","18.6","7.0",".343","1.0",".333","2.0",".500","6.8","4.0","1.6","0.6","0.6","1.4","1.4"
"*051on*","Coby White","CHI","PG,SG","197","FA","PHI<br/>Sat 8:00PM","47.8","30%","-2.9%","6","21.9","7.7",".391","1.5",".300","1.5",".556","8.3","2.0","1.7","0.7","0.0","0.5","2.3"
"*051oy*","Goga Bitadze","IND","C","198","FA","@BKN<br/>Sat 7:30PM","47.66","30%","-3.6%","5","15.4","3.6",".556","0.2",".167","2.0",".600","5.4","4.2","1.6","0.4","0.8","0.8","2.8"
"*05uig*","Josh Giddey","OKC","PG,SG","199","BOS","@DAL<br/>Sat 9:00PM","47.32","100%","-0.1%","3","29.4","14.0",".452","1.3",".308","0.7",".500","14.3","8.3","5.0","0.3","1.0","3.0","2.7"
"*04t8w*","Kenrich Williams","OKC","PF","200","FA","@DAL<br/>Sat 9:00PM","47.2","17%","+2.7%","5","21.6","6.6",".485","0.6",".273","0.6",".333","7.2","3.8","2.0","0.6","0.2","0.2","1.8"
"*05uin*","Chris Duarte","IND","SG,SF","201","FA","@BKN<br/>Sat 7:30PM","47.07","66%","-20%","6","18.5","7.7",".326","0.8",".250","1.0","1.000","6.8","2.2","1.0","0.2","0.5","0.7","1.7"
"*03ad7*","Kevon Looney","GS","PF,C","202","FA","@CHA<br/>Sat 7:00PM","47.07","67%","-4.1%","5","22.2","4.0",".700","0.0","0","1.0",".400","6.0","5.4","3.8","0.2","0.2","0.4","2.8"
"*0621i*","Jake LaRavia","MEM","SF","203","FA","@UTA<br/>Sat 9:00PM","46.98","34%","-0.5%","5","18.2","4.6",".522","1.8",".600","0.6","1.000","7.2","4.0","0.4","0.4","0.4","0.4","3.4"
"*027oy*","Marcus Morris","LAC","PF,C","204","FA","","46.86","44%","-1.7%","3","25.1","10.0",".633","1.3",".444","1.0","1.000","15.0","4.7","1.3","1.0","0.0","0.7","2.7"
"*05qtj*","Deni Avdija","WAS","SG,SF","205","FA","","46.61","41%","+1%","5","18.4","4.8",".417","0.8",".364","0.8","1.000","5.6","4.2","1.2","0.8","0.6","0.8","2.8"
"*06216*","Shaedon Sharpe","POR","SG","206","FA","","45.61","51%","+6.4%","6","18.6","7.3",".500","1.0",".429","1.5",".667","9.3","3.0","0.7","0.3","0.2","0.8","2.7"
"*04qs0*","Aaron Holiday","ATL","PG","207","FA","@MIL<br/>Sat 8:00PM","45.6","9%","+0.5%","5","18.4","5.2",".500","0.8",".571","1.0","1.000","7.0","1.2","1.4","1.2","0.4","1.0","1.8"
"*0621u*","Andrew Nembhard","IND","PG","208","FA","@BKN<br/>Sat 7:30PM","45.47","25%","+0.8%","5","17.2","5.4",".444","1.4",".412","0.4","1.000","6.6","2.0","2.8","0.6","0.0","0.4","1.6"
"*02q81*","P.J. Tucker","PHI","SF,PF,C","209","FA","@CHI<br/>Sat 8:00PM","45.2","28%","-8.5%","6","29.2","4.0",".458","1.0",".462","0.3","1.000","5.0","4.2","0.7","0.7","0.3","0.8","2.3"
"*031mc*","Reggie Bullock","DAL","SF,PF","210","FA","OKC<br/>Sat 9:00PM","45.02","25%","+4.4%","4","32.6","6.5",".385","2.0",".381","0.8",".667","7.5","3.5","1.0","1.3","0.3","0.5","3.0"
"*005l0*","Nicolas Batum","LAC","SF,PF","211","FA","","44.94","21%","-0.8%","5","18.3","2.8",".643","1.0",".625","0.8",".750","5.2","3.8","1.2","0.8","0.6","0.8","2.2"
"*051pi*","Daniel Gafford","WAS","PF,C","212","FA","","44.72","53%","-6.9%","5","16.7","4.2",".714","0.0","0","1.4",".714","7.0","4.0","0.2","0.4","1.0","1.4","2.0"
"*0015a*","Rudy Gay","UTA","SF","213","FA","MEM<br/>Sat 9:00PM","44.5","12%","-1.1%","5","16.9","5.6",".393","1.0",".357","0.8",".500","5.8","3.2","1.2","0.6","0.8","0.8","1.6"
"*000zv*","Al Horford","BOS","PF,C","214","FA","","44.26","83%","-8.3%","4","30.9","6.5",".500","2.3",".450","0.0","0","8.8","4.3","2.0","0.0","0.5","1.0","2.5"
"*049kf*","Mo Bamba","ORL","C","215","FA","","44.25","53%","-23%","6","12.8","5.0",".433","0.7",".235","0.8",".600","5.5","3.0","0.8","0.2","0.5","0.7","2.2"
"*03927*","JaMychal Green","GS","PF,C","216","FA","@CHA<br/>Sat 7:00PM","44.03","18%","-0.1%","5","19.0","3.6",".444","0.6",".300","0.8",".750","4.4","4.8","0.8","1.2","0.4","1.0","1.6"
"*0621k*","Christian Braun","DEN","SG,SF","217","FA","","44.01","23%","+1%","6","18.5","4.2",".520","0.7",".400","0.7",".500","5.3","3.3","1.0","0.7","0.3","0.7","1.0"
"*056aq*","Terence Davis","SAC","PG,SG","218","FA","MIA<br/>Sat 6:00PM","43.96","23%","-3.8%","4","16.0","6.3",".440","1.3",".333","1.5",".833","8.0","2.5","1.0","1.0","0.3","0.5","2.8"
"*051oq*","Cam Reddish","NY","SG,SF","219","FA","","43.78","41%","-11.7%","5","19.4","7.0",".486","1.0",".385","0.6","1.000","8.4","3.2","0.6","0.6","0.4","1.4","2.4"
"*005ka*","Derrick Rose","NY","PG","220","FA","","43.77","23%","-2%","5","12.9","6.6",".515","1.4",".467","0.6","1.000","8.8","2.6","2.8","0.0","0.2","1.0","0.6"
"*03r7z*","Norman Powell","LAC","SG,SF","221","CHI-VAN","","43.71","77%","-9.2%","5","27.3","10.4",".365","0.6",".158","2.6",".615","9.8","3.0","1.6","0.6","0.2","3.2","1.8"
"*03r7l*","Larry Nance","NO","PF,C","222","FA","","43.04","39%","+8.6%","5","20.6","5.8",".552","0.2",".250","0.2",".000","6.6","4.0","2.2","0.4","0.8","1.2","2.0"
"*04s00*","Duncan Robinson","MIA","SG,SF","223","FA","@SAC<br/>Sat 6:00PM","42.19","25%","-3.2%","6","13.2","5.2",".387","1.3",".364","0.2","1.000","5.5","2.2","1.3","0.0","0.0","0.2","1.8"
"*01eog*","Patty Mills","BKN","PG","224","FA","IND<br/>Sat 7:30PM","42.17","22%","-0.2%","5","17.5","4.8",".417","1.8",".429","1.2","1.000","7.0","1.0","1.2","0.0","0.0","0.4","0.2"
"*027pf*","Cory Joseph","DET","PG","225","FA","","42.14","10%","+1.2%","6","17.6","3.5",".381","0.8",".500","1.0",".833","4.3","1.3","2.8","0.3","0.2","0.7","1.7"
"*005lx*","JaVale McGee","DAL","C","226","FA","OKC<br/>Sat 9:00PM","41.97","52%","-13%","4","12.8","4.3",".529","0.0","0","3.0",".583","6.3","3.8","0.5","0.5","1.0","1.5","1.3"
"*04ewd*","Luke Kennard","LAC","SG","227","FA","","41.92","24%","+0.7%","5","23.2","7.8",".487","1.8",".500","0.4","1.000","9.8","2.0","0.6","0.4","0.0","1.6","1.6"
"*048zt*","Derrick Jones","CHI","SF,PF","228","FA","PHI<br/>Sat 8:00PM","41.77","11%","+1.4%","4","14.5","3.3",".385","0.3",".333","3.5",".929","6.0","2.3","0.3","0.8","0.5","0.3","1.0"
"*05uj3*","Day'Ron Sharpe","BKN","C","229","FA","IND<br/>Sat 7:30PM","41.49","30%","-1.1%","4","15.1","4.0",".375","0.0",".000","2.0",".500","4.0","5.3","1.3","0.8","1.0","0.8","4.0"
"*005ll*","George Hill","MIL","PG","230","FA","ATL<br/>Sat 8:00PM","41.3","9%","+1.8%","4","25.2","4.8",".579","1.0",".400","2.3",".778","8.3","2.5","3.0","0.3","0.0","0.8","2.3"
"*05uio*","Moses Moody","GS","SG,SF","231","FA","@CHA<br/>Sat 7:00PM","41.26","33%","-0.5%","5","16.1","5.0",".360","1.2",".353","1.6",".750","6.0","2.0","0.4","0.4","0.8","1.4","0.4"
"*05uim*","Joshua Primo","(N/A)","SG,SF","232","FA","","41.08","48%","-4.8%","4","23.3","6.5",".346","0.8",".250","2.3",".778","7.0","3.3","4.5","0.3","0.5","2.8","2.0"
"*05qsr*","Theo Maledon","CHA","PG","233","FA","GS<br/>Sat 7:00PM","41.06","15%","+1.5%","4","13.9","3.3",".769","1.0",".800","1.5",".833","7.3","1.5","3.0","0.5","0.0","0.8","0.5"
"*049sa*","Hamidou Diallo","DET","SG","234","FA","","40.99","16%","-2.1%","6","13.8","4.5",".370","0.0",".000","2.0",".417","4.2","3.2","1.2","0.3","0.0","0.3","1.7"
"*04fj8*","Chris Boucher","TOR","PF,C","235","FA","","40.88","62%","-3.2%","3","17.0","6.7",".600","1.7",".625","1.7",".400","10.3","3.0","0.3","0.3","1.3","1.0","3.7"
"*05qt9*","Killian Hayes","DET","PG,SG","236","FA","","40.83","33%","-3.2%","6","17.1","6.0",".167","0.3",".154","0.5",".667","2.7","2.3","3.3","0.7","0.5","1.2","2.3"
"*0484l*","Damion Lee","PHO","SG","237","FA","","40.5","16%","-1.2%","5","18.7","5.4",".370","1.4",".412","0.6",".667","5.8","2.6","1.4","0.6","0.0","0.2","1.8"
"*05uj9*","Herbert Jones","NO","SG,SF","238","DOBB","","40.44","87%","-6.2%","3","31.8","6.3",".368","0.3",".167","3.0",".778","7.3","3.3","2.0","0.0","1.3","1.0","4.3"
"*027oz*","Kawhi Leonard","LAC","SG,SF","239","JR","","40.43","98%","-0.5%","2","21.0","9.0",".444","0.5",".167","4.5",".889","12.5","6.5","2.0","1.5","0.0","2.0","2.5"
"*051ow*","Chuma Okeke","ORL","SF,PF","240","FA","","40.36","28%","-4.1%","6","15.9","3.5",".333","0.8",".313","0.7","1.000","3.8","2.8","1.3","0.2","0.0","0.2","1.8"
"*0621w*","Christian Koloko","TOR","C","241","FA","","40.34","25%","+0.2%","6","14.4","1.8",".455","0.0","0","1.3",".500","2.3","3.0","0.5","0.5","0.7","0.2","2.8"
"*05uuj*","Terry Taylor","IND","SG","242","FA","@BKN<br/>Sat 7:30PM","40.32","15%","-1.5%","5","17.6","4.0",".350","0.4",".286","0.8",".750","3.8","3.0","1.0","0.4","0.8","0.2","1.8"
"*05uul*","Jose Alvarado","NO","PG","243","FA","","40.13","30%","-1.2%","5","22.0","7.2",".500","1.6",".444","0.8",".750","9.4","2.2","2.6","1.0","0.2","2.0","1.6"
"*04xdu*","Drew Eubanks","POR","C","244","FA","","39.88","23%","-4.5%","6","13.5","2.0",".667","0.0","0","1.8",".818","4.2","2.3","0.5","0.3","0.7","0.3","1.7"
"*05uil*","James Bouknight","CHA","SG","245","FA","GS<br/>Sat 7:00PM","39.88","22%","-0.2%","5","17.7","7.8",".308","1.4",".304","1.2",".500","6.8","2.0","1.2","0.4","0.0","1.0","1.8"
"*0527h*","Naz Reid","MIN","C","246","FA","","39.75","20%","-1.4%","4","10.1","4.5",".500","0.5",".333","1.0",".500","5.5","2.3","0.8","0.5","1.0","0.3","1.5"
"*051p5*","Nassir Little","POR","SF,PF","247","FA","","39.34","32%","-3.7%","6","14.7","4.2",".520","0.8",".385","0.8",".200","5.3","2.3","0.8","0.5","0.0","0.3","0.5"
"*05uus*","Austin Reaves","LAL","SG","248","FA","","39.19","20%","-3.6%","5","22.0","4.0",".550","1.2",".462","1.2","1.000","6.8","2.6","1.6","0.2","0.0","1.0","1.4"
"*042o9*","Georges Niang","PHI","PF","249","FA","@CHI<br/>Sat 8:00PM","39.06","10%","-1.5%","6","15.2","4.0",".458","1.3",".400","0.3","1.000","5.3","1.3","0.5","0.2","0.2","0.7","1.3"
"*05qzh*","Naji Marshall","NO","SF","250","FA","","38.96","13%","+3.7%","5","21.6","6.6",".515","0.6",".273","2.6",".769","9.4","3.0","1.8","0.6","0.4","1.2","1.6"
"*03wr4*","T.J. McConnell","IND","PG","251","FA","@BKN<br/>Sat 7:30PM","38.79","24%","-3.6%","6","14.2","4.8",".310","0.0","0","0.0","0","3.0","1.7","2.8","1.2","0.3","1.5","0.7"
"*05ujg*","Isaiah Livers","DET","PF","252","FA","","38.76","25%","+0.3%","4","18.8","5.5",".364","1.5",".353","0.8","1.000","6.3","2.3","1.0","0.8","0.3","1.0","3.0"
"*043ib*","Dorian Finney-Smith","DAL","SF,PF","253","FA","OKC<br/>Sat 9:00PM","38.62","70%","-8.2%","4","34.9","5.5",".409","0.8",".214","0.8",".333","5.5","3.8","1.0","0.8","0.5","0.8","3.0"
"*02x1k*","Justin Holiday","ATL","SG","254","FA","@MIL<br/>Sat 8:00PM","38.34","14%","-1.4%","5","20.8","6.2",".258","1.0",".227","0.0","0","4.2","1.0","2.2","0.4","0.4","0.2","2.2"
"*051pp*","Isaiah Roby","SA","PF,C","255","FA","","38.19","30%","-9.5%","5","10.4","2.8",".429","0.4",".333","0.6",".333","3.0","2.4","1.2","1.0","0.4","0.4","0.8"
